# warm_hash 14674142271753866389
# repetition_hashes 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389
484 353 0
485 795 0
486 627 0
487 497 35.3371658
488 80 0
489 724 55.9075546
490 966 34.3881264
491 979 51.7158699
492 253 40.6338501
493 19 0
494 51 28.1316681
495 54 0
496 1150 31.5990925
497 614 28.2240334
498 87 24.8936119
499 1006 45.1914597
500 80 0
501 1124 27.9357376
502 443 45.7088623
503 766 44.827774
504 795 46.6773949
505 1074 47.2455482
506 162 42.775589
507 268 60.9241562
508 688 0
509 1038 46.4567299
510 997 56.8079071
511 80 0
512 1099 51.4558182
513 749 48.2016487
514 1128 39.1034279
515 806 48.1928291
516 806 48.1928291
517 737 48.4383087
518 141 50.2420197
519 807 51.0903091
520 16 30.1565018
521 696 36.9061546
522 830 43.8093758
523 1128 39.1034279
524 645 0
525 782 50.3174133
526 946 49.9786263
527 1071 42.7299385
528 718 49.3625984
529 1128 39.1034279
530 907 50.2049217
531 22 38.9460297
532 758 50.906559
533 16 32.6857414
534 211 0
535 716 33.3976974
536 780 52.3627243
537 1128 39.1034279
538 750 0
539 822 59.7526398
540 22 38.9460297
541 67 40.4122925
542 686 55.3744125
543 998 57.1556015
544 683 46.2054749
545 939 47.3653297
546 939 47.3653297
547 327 0
548 43 0
549 59 0
550 817 47.0948601
551 357 0
552 459 44.3053017
553 80 39.4524612
554 54 0
555 315 39.8452911
556 807 0
557 911 17.5646973
558 343 0
559 396 44.8061371
560 488 36.1174812
561 907 0
562 724 55.9075546
563 283 26.2291965
564 140 60.8240929
565 253 40.6338501
566 161 0
567 214 0
568 599 39.7922363
569 32 39.7243233
570 1050 50.2854996
571 682 0
572 908 62.7781754
573 161 0
574 939 45.7531395
575 614 27.6131783
576 22 38.0157089
577 40 0
578 448 26.4733047
579 371 0
580 997 56.8079071
581 283 38.9511414
582 150 50.4635201
583 763 53.9527512
584 699 0
585 153 0
586 193 47.8487549
587 366 52.0085716
588 29 0
589 381 0
590 1055 60.0257111
591 812 25.3196182
592 251 0
593 699 0
594 153 0
595 401 0
596 682 0
597 107 0
598 421 43.3857918
599 691 37.768219
600 80 0
601 115 50.0197792
602 240 46.3819923
603 494 50.1429749
604 609 37.8855667
605 2 0
606 1006 45.1914597
607 80 0
608 911 38.8362083
609 107 0
610 88 49.4019394
611 617 55.3957481
612 21 0
613 19 0
614 31 0
615 579 51.6891479
616 371 0
617 80 0
618 614 0
619 485 0
620 843 0
621 251 0
622 1055 26.7727337
623 139 0
624 966 0
625 966 34.3881264
626 702 60.315258
627 968 0
628 243 0
629 479 0
630 397 0
631 21 0
632 442 48.0039864
633 513 0
634 987 37.2120285
635 283 33.9677582
636 1143 40.6030312
637 671 0
638 807 0
639 8 49.2634163
640 494 56.0186119
641 57 0
642 58 0
643 1092 42.335228
644 140 60.8240929
645 540 56.7961884
646 293 0
647 1030 25.7867355
648 21 0
649 2 0
650 31 0
651 288 0
652 502 0
653 1078 0
654 911 0
655 782 0
656 263 57.7664375
657 614 32.6487045
658 67 42.8118286
659 211 0
660 23 30.4709396
661 116 42.9805298
662 1006 45.1914597
663 80 0
664 492 0
665 465 0
666 603 34.6149063
667 16 18.8575516
668 448 40.0267677
669 18 0
670 251 0
671 275 41.8822098
672 469 0
673 1078 0
674 505 39.7221184
675 847 0
676 755 44.5828362
677 755 44.5828362
678 848 0
679 26 0
680 732 50.2421112
681 294 55.6488647
682 438 0
683 755 44.5828362
684 832 0
685 497 0
686 40 26.4070892
687 408 0
688 253 40.6338501
689 1092 28.4683723
690 446 0
691 813 0
692 45 0
693 29 0
694 85 0
695 408 0
696 732 44.7014999
697 253 40.6338501
698 402 0
699 367 55.0287628
700 804 44.5186462
701 211 0
702 609 36.657814
703 82 0
704 393 42.6420326
705 393 51.9216461
706 253 40.6338501
707 315 39.8452911
708 1099 38.2413483
709 281 0
710 943 50.0553322
711 147 59.1907196
712 458 0
713 961 49.2494698
714 49 36.2902107
715 253 40.6338501
716 469 0
717 76 35.308651
718 890 46.7751961
719 1052 0
720 251 0
721 1083 0
722 719 0
723 1025 44.5468483
724 23 39.0608864
725 343 51.9741516
726 830 0
727 402 0
728 82 0
729 1009 52.304409
730 29 0
731 85 0
732 441 0
733 283 32.6644363
734 1054 39.2343903
735 253 40.6338501
736 399 50.9768066
737 987 34.7969894
738 1042 31.1908741
739 501 36.3156853
740 966 34.3881264
741 712 50.8079567
742 528 0
743 19 0
744 353 0
745 112 48.7291107
746 943 50.1662369
747 658 33.6488953
748 259 57.7330246
749 402 0
750 824 45.3435059
751 724 52.8281898
752 847 0
753 813 46.098568
754 141 48.569561
755 1015 0
756 1006 45.1914597
757 80 0
758 906 29.0122604
759 8 0
760 29 0
761 85 0
762 45 0
763 211 0
764 1008 55.2176743
765 696 28.9187126
766 464 0
767 658 22.3038273
768 462 0
769 211 0
770 317 43.5779533
771 488 49.6630974
772 501 36.3156853
773 21 0
774 2 0
775 393 35.4875336
776 211 0
777 609 36.657814
778 45 0
779 2 0
780 443 43.5365372
781 614 27.6131783
782 574 29.7743835
783 507 44.1397591
784 497 35.3371658
785 16 0
786 29 0
787 85 0
788 408 0
789 408 0
790 313 51.7895279
791 574 29.7743835
792 29 0
793 85 0
794 446 35.6625099
795 758 51.6337929
796 939 29.7457886
797 68 45.216404
798 1085 52.6063766
799 305 53.8649216
800 211 0
801 1149 0
802 940 113.443985
803 211 0
